!	3.9434164716336326
!!	5.058893689053568
!!!/	7.643856189774724
!!?	7.643856189774724
!!』	6.643856189774724
!!（	6.643856189774724
!(	7.643856189774724
!/	7.643856189774724
!?	6.643856189774724
!?（	7.643856189774724
!　	7.643856189774724
!」	6.058893689053568
!」『	7.643856189774724
!』	7.643856189774724
!（	5.643856189774724
"	4.321928094887362
",	7.643856189774724
".	6.643856189774724
"、	7.643856189774724
"（	6.643856189774724
"）	7.643856189774724
#	5.643856189774724
%	1.0439433475875968
%(	7.643856189774724
%)	7.643856189774724
%、	7.643856189774724
&	3.9434164716336326
'	3.8365012677171206
'」、	7.643856189774724
'『	7.643856189774724
(	1.7612131404128832
(#	7.643856189774724
(“	7.643856189774724
(※	7.643856189774724
(「	7.643856189774724
)	1.862496476250065
)(	5.643856189774724
))	7.643856189774724
),	6.643856189774724
)-	7.643856189774724
).	5.643856189774724
)/	6.643856189774724
):	6.643856189774724
)→	6.058893689053568
)　-　	7.643856189774724
)、	5.321928094887363
)、『	7.643856189774724
)。	7.643856189774724
)」	4.058893689053569
)』	7.643856189774724
)（	7.643856189774724
)）	7.643856189774724
*	5.321928094887363
*?	7.643856189774724
+	4.643856189774725
+(	7.643856189774724
+)	7.643856189774724
,	1.0
,#	7.643856189774724
-	1.286304185156641
-)	7.643856189774724
-)」	7.643856189774724
--	7.643856189774724
-------------------------	4.836501267717121
-[	7.643856189774724
-　	7.643856189774724
-」	7.643856189774724
-』（	7.643856189774724
-（	7.643856189774724
-）	5.321928094887363
.	1.0
."	7.643856189774724
.,	7.643856189774724
...」	7.643856189774724
...』	7.643856189774724
.[	7.643856189774724
.^	2.599462070416271
.「	7.643856189774724
.（	7.643856189774724
.）	7.643856189774724
.）、	7.643856189774724
/	1.0144995696951151
/%	1.1046973786666932
0	2.2515387669959646
00	4.643856189774725
000	4.321928094887362
0001	7.643856189774724
0010	7.643856189774724
0011	7.643856189774724
00302	7.643856189774724
005	7.643856189774724
007	7.643856189774724
008	7.643856189774724
01	6.643856189774724
01003155800	7.643856189774724
0102	7.643856189774724
012	7.643856189774724
02	7.643856189774724
02031355700	7.643856189774724
0205	7.643856189774724
0236	7.643856189774724
03	6.058893689053568
030	7.643856189774724
0395	7.643856189774724
04	6.643856189774724
043	7.643856189774724
04444	7.643856189774724
0460	7.643856189774724
05	6.058893689053568
052	7.643856189774724
055	7.643856189774724
0592	7.643856189774724
06	6.058893689053568
060	7.643856189774724
067	7.643856189774724
07	5.058893689053568
070	7.643856189774724
073	7.643856189774724
08	5.643856189774724
080	7.643856189774724
086	7.643856189774724
0875	7.643856189774724
09	5.643856189774724
0904588309	7.643856189774724
0950	7.643856189774724
1	1.1046973786666932
10	2.217591435072627
100	3.736965594166206
1000	7.643856189774724
100141	7.643856189774724
10051	7.643856189774724
101	6.058893689053568
102	6.643856189774724
1028	7.643856189774724
104	7.643856189774724
1046	7.643856189774724
105	7.643856189774724
107	6.643856189774724
1073	7.643856189774724
108	6.643856189774724
11	2.3219280948873626
110	6.643856189774724
112	7.643856189774724
113	7.643856189774724
115	7.643856189774724
1152	7.643856189774724
116	7.643856189774724
1162	7.643856189774724
118	7.643856189774724
1180	7.643856189774724
119	7.643856189774724
12	2.0291463456595165
120	5.321928094887363
121	7.643856189774724
